tweetid,tweet_txt,created_at,author_id,followers_count,likes,retweets,replies,geo
8788479748379104443,I also said some stuff about trump im totally sorry not lying https://t.co/OqyZAlGUhw,2021-08-23 21:14:46+00:00,9164599937,167227,2548,1025,111,N/A
2816659110377058193,Whichever unelected person runs the country under biden's name funded both sides of the war in Gaza. Israel directly and hamas through Iran.,2021-01-07 01:49:06+00:00,5581789097,480178,917,3850,1456,N/A
9389700572353311028,the spouses thing is great ! it's ridiculous to say that criticizing other things biden's done is an opp though,2020-12-21 00:15:36+00:00,9125431853,389483,7572,1423,712,Wyoming
7216252786739195721,Trump's healthcare actions are significant.,2023-09-23 21:43:40+00:00,7291165832,31817,1497,38,1871,N/A
2262589812848225292,"of course he is but he’s not in office right now, biden is, and me &amp; my peers actually have morals and will not vote for a geriatric genocidal freak who’s actively killing babies",2022-09-26 05:45:50+00:00,7072122558,339877,6905,1013,853,Kansas
3659274756201241349,#Biden  #FJB #joebiden #fuckjoebiden #bidencrimefamilly #trump2024 https://t.co/IAGedV9Swr,2021-01-13 01:18:08+00:00,6773076541,861533,148,2258,20,Oklahoma
9851708117589250130,"Tell us who you vote for,  so we can tell if you're black or not . According to joe biden even you can't tell",2023-10-02 15:57:57+00:00,4710003274,588629,913,4073,95,Maine
4720751424404842030,#Biden  #FJB #joebiden #fuckjoebiden #bidencrimefamilly #trump2024 https://t.co/IAGedV9Swr,2022-12-24 08:02:49+00:00,8594692033,168634,6475,44,1670,N/A
1693877039348274750,@louis_riehm @ChrisPatterDu @donkoclock @AllisonNeedHope @SenseiDuckOR @GlamGram46 @FmRebecca @TuesdayAdams111 @dazedat01701 @TheresaLynskey1 @Oldmaninblue @f_ted_cruz @timmyogoodwin @jrocinha99 @GuberneyDerek @LouleoResist @mikenealon5 @Blondeandcraxy1 @Chewy_Mik @Shirleysand22 @Dao1Donna A Christian has to obey the 10 commandments. Name one trump didn't break. Real Christians were warned in the Old and New Testament to beware of the false prophet. Isn't Christian actions. Not self proclaiming for a tax loophole?,2023-02-15 06:25:43+00:00,6032029020,894618,5451,606,480,N/A
9046504449778989096,@JoeBiden Don't thank biden. Thank the working class heros who didn't take on debt to get a career. Thank the Americans worker who pays your debt for you. Thank capitalism.,2023-07-29 17:36:21+00:00,5420871583,180086,8251,4522,1982,South Dakota
8882471542472215628,"@WalshFreedom Who is a patriot? What makes her a patriot? The selling of Uranium to russia or the not helping to the benghazi embassy personnel, or maybe paying for the Russia hoax! Interesting way of measuring patriotism. God bless President trump",2023-10-12 05:03:47+00:00,2587482533,287646,2772,3319,242,N/A
2527973520732633467,"Shut up and sit down, you’re scum, just like trump. You’ve got his stink in you and you won’t recover from that. His values are your values and that means no character, no integrity, just scum.",2023-06-11 19:38:48+00:00,1511048563,692740,9132,2440,744,Ohio
6429162222584077222,He is better than biden,2023-05-03 01:34:58+00:00,4273170913,20541,1637,1177,159,South Carolina
4248495325893671547,Trump's response to national issues was varied.,2021-09-12 06:56:01+00:00,5674394984,852210,239,3416,1347,N/A
4972844130795881758,biden is really buying youtube ads,2023-11-03 14:11:12+00:00,9593618762,207236,715,289,1171,N/A
5998000208472866444,"of course he is but he’s not in office right now, biden is, and me &amp; my peers actually have morals and will not vote for a geriatric genocidal freak who’s actively killing babies",2022-06-20 08:57:30+00:00,6173746037,295243,7479,102,1827,N/A
6182126927691769267,Whichever unelected person runs the country under biden's name funded both sides of the war in Gaza. Israel directly and hamas through Iran.,2021-02-20 15:07:39+00:00,2717365307,369828,469,1253,1632,N/A
5966985978927226154,@jimstewartson Maybe - all the others want to remove trump (25th amendment) once the election is over.,2022-05-11 10:20:17+00:00,7831724085,439746,446,3651,1983,N/A
9545723277342040182,"@50cent Then listen to your friend, and don’t vote for trump",2022-05-28 01:23:45+00:00,1392127837,958628,2218,1628,187,N/A
4945846527749714303,Criticism of Biden's economic policy is rising.,2024-01-24 06:39:55+00:00,2240370531,224262,7110,808,407,N/A
5017789004534961762,Trump's actions on climate crisis are debatable.,2021-03-18 15:02:04+00:00,2953841233,469953,9865,2669,1516,N/A
9148094329285632821,@BidensWins @POTUS biden is with the elite while @realDonaldTrump is in the hood. That's the election right there.,2020-03-16 21:21:30+00:00,7634353822,30371,7069,1546,1592,N/A
3165886539272650770,is that hunter biden?... https://t.co/jCZJg516kt,2022-05-12 17:22:28+00:00,1792255552,433481,1887,1765,596,Alaska
7795764404335592465,Biden's economic policies are transformative.,2021-06-11 03:35:18+00:00,5452018643,643987,7184,4187,492,South Carolina
6728657066032111940,@BillChristeson @Gerashchenko_en The GOP is helping Putin and North Korea.  Why?  Is it all just to please trump?,2020-04-26 23:31:48+00:00,5200961603,230520,5297,3163,322,N/A
5335242538679840761,"@gggirl924 @Randomschantz I think if immigrants are given a religion test , then all candidates for president should be given a religion test too. I guarantee you that trump can’t pass test!",2023-10-30 13:55:20+00:00,9073020948,307599,322,4095,728,N/A
3184442435925876663,@MTGrepp Yep climate change is real and trump will not acknowledge it and wants to drill drill drill.  Pathetic,2023-09-10 15:12:04+00:00,3369527233,384331,5018,4084,1682,Minnesota
2722735459399407431,Trump's healthcare actions are significant.,2021-05-11 08:28:40+00:00,8647114799,185077,8904,1248,1859,N/A
4830742728594868947,"We know. This is why we are confident that trump will have his 3erd term. We are in his second already. We are paused, and he is our war time president. #maga #trump2024",2023-08-14 13:11:36+00:00,3726050898,667730,4008,1179,457,N/A
4825197156036666336,@ErrLJust @Dieselmann99 @trump_nasty @SerenaJB3 @inkblotistan Do you understand what a citation is?,2021-02-10 00:26:39+00:00,9260631628,98687,8311,2407,1946,Missouri
8279693490228388612,@thejackhopkins We watched this portion of the speech on CBS.  They made no mention of trump slurring his words.  My husband and I both noticed the slurring at the same time.  How can the media ignore trumps deteriorating mind?,2022-02-23 21:51:30+00:00,9961411921,569996,107,1165,1091,N/A
1217253899184969445,"@WalshFreedom Who is a patriot? What makes her a patriot? The selling of Uranium to russia or the not helping to the benghazi embassy personnel, or maybe paying for the Russia hoax! Interesting way of measuring patriotism. God bless President trump",2020-12-02 22:29:26+00:00,6814794057,16422,7005,4169,1755,N/A
5679535809824060385,"I do.president biden hasnt disappointed. Trump has failed in everything he does. Business, the president job, covid 19, handling of puerto Rico.",2020-10-01 07:40:54+00:00,7869457803,806212,7381,576,925,Illinois
7073507702268605255,@SatoshiFlipper calling next bluechip $TRUMP @trumpsolanacoin https://t.co/DBQ9XrOOrw,2022-08-07 03:39:06+00:00,2820104580,908321,602,2945,845,Massachusetts
6721986745700458168,@The_Trump_Train God vomits on traitor trump and maga,2023-05-11 18:48:56+00:00,8830904695,38381,651,882,351,N/A
9286928184697525045,Biden's administration is focusing on unity.,2021-05-21 01:18:47+00:00,1497002675,451655,2700,2171,1960,Florida
3254458163749941275,"Jessica Biel,joe bride,justin timberlake,BIG AL,IVANKA,MARK CUBAN,#RejectFinanceBill2024, RNC,DNC,GOP,SENATE,HOUSE,DEMOCRACY,TENNESSEE,TUCKER,NASA,FBI,CIA,SECRET SERVICE, FAUCI,ROCK,TIKTOK,RUMBLE,NBC,CNN,NCAA,MAGA,TRUMP,NFL,NBA,NASCAR,abc,fox,,biden,https://t.co/IxrdtJIS7m",2024-05-31 13:25:04+00:00,9895088362,596832,4324,298,443,Oklahoma
6756174825184554981,@mrpunkdoteth Nah bidding $bmt bigman trump,2022-02-23 09:16:29+00:00,5653457735,750068,7357,3623,32,Illinois
9463650321193828767,@nicksortor trump wears a diaper and rambles on about sharks and batteries lol,2023-04-17 15:08:56+00:00,4903924086,999083,861,2485,401,N/A
6355163897836698043,"@50cent Then listen to your friend, and don’t vote for trump",2023-10-06 23:17:00+00:00,1981848865,777048,1988,1795,1101,Wisconsin
7100450590241871273,Biden's response to unemployment is noted.,2021-07-23 17:12:00+00:00,6011463778,720734,3946,3205,626,Kansas
3718622648102077218,I support Biden's approach to healthcare.,2023-01-15 16:20:33+00:00,7530583518,621128,4688,2652,726,N/A
8130894878882726470,@MELANIAJTRUMP @LogCabinGOP True gays don’t want trump…,2023-10-09 17:17:31+00:00,1262942895,61401,6429,4183,1860,Pennsylvania
4252685040160288562,go trump https://t.co/yM76T0R9Iv,2024-06-02 21:39:37+00:00,6583154338,350226,7425,810,1503,N/A
7099764995011656487,Biden's new policy has been widely praised.,2020-01-06 20:08:57+00:00,1686925412,645446,9362,689,329,Oregon
2523479219034379708,"Tell us who you vote for,  so we can tell if you're black or not . According to joe biden even you can't tell",2021-07-09 18:41:39+00:00,2397732870,104070,8852,422,275,Louisiana
3937555738375642038,@mmpadellan Joe biden molested his own daughter,2024-05-14 21:17:52+00:00,7348025227,279160,3339,4075,1960,N/A
9391358467444045886,Biden's economic policies are transformative.,2020-06-17 21:09:28+00:00,7585088664,453528,130,2662,1704,New Mexico
1392439530528541418,Biden's judgments on international matters.,2023-05-27 15:11:27+00:00,8801135768,919277,8218,3914,56,North Dakota
2338593294601444699,I support Biden's approach to healthcare.,2024-02-10 01:39:52+00:00,9940681683,425932,8657,7,1247,Maryland
4328282137754082524,Biden's recent announcement was well-received.,2021-10-29 19:09:04+00:00,9483090126,179236,9975,2574,280,N/A
4613003520760795234,"Yeah, the religious advisor to trump is a pedophile. Not a surprise in any universe. https://t.co/4pF7rViASF",2020-07-10 13:01:08+00:00,4659868936,634268,3707,2905,999,N/A
8149821057007216617,@SatoshiFlipper calling next bluechip $TRUMP @trumpsolanacoin https://t.co/DBQ9XrOOrw,2022-02-18 11:21:10+00:00,5466381983,148099,5299,1005,1044,N/A
3952087512794856570,"WARNING: biden and dems, schumer and Romney and rhino’s are incentivizing MORE illegal crossings by pushing to declare amnesty to all illegal aliens next month! Just in time for elections! YOUR vote counts!! Now",2020-04-07 04:19:35+00:00,6932027298,22102,3240,2726,1398,Minnesota
7343735544077839990,"@Acyn This is reason enough to vote against trump.  He doesn't know how cryptocurrency works, and doesn't get that it has no value.",2022-03-30 08:38:12+00:00,5003385502,633738,5481,1959,1070,N/A
5326428780098884839,@SatoshiFlipper calling next bluechip $TRUMP @trumpsolanacoin https://t.co/DBQ9XrOOrw,2023-06-23 04:50:17+00:00,9898779673,207094,7565,2331,1313,N/A
6677080037155008518,the real biden is better ..... https://t.co/OQhiLXVoof https://t.co/wC8tmg1Eix,2022-10-05 02:36:55+00:00,8288960984,774356,7919,2995,1670,N/A
6455958172235190998,Biden's healthcare actions are commendable.,2022-09-09 12:41:26+00:00,3005438603,416151,8069,4854,1402,Georgia
6538029077571435456,Biden's actions on climate crisis are praised.,2023-01-30 07:26:45+00:00,9835779108,574374,8316,1753,1294,N/A
7375379603624427594,@mrpunkdoteth Nah bidding $bmt bigman trump,2021-08-17 01:15:01+00:00,3387326946,822431,1646,3123,26,Delaware
5452591423817274427,Criticism of Biden's economic policy is rising.,2023-01-23 19:57:03+00:00,3876171607,412290,7388,4343,429,N/A
8083144812183802443,@RepMTG Can you quote what trump ran deficit up too? 😳😳😳😳,2020-06-19 20:14:37+00:00,7556690215,242365,7350,2391,353,Maine
1346508984045677985,Trump's administration faced many challenges.,2024-04-27 00:11:47+00:00,2455922829,361865,7594,2502,1732,Colorado
6481926950013815875,@slcliberal @ghyrbbfan1974 @GuntherEagleman That’s right hey follow me cause I’m not into trump n I’m into Biden &amp; Harris n all for gays &amp; rights to gays straight etc u can trust me totally no matter cause I believe like u fully n in our democracy,2020-11-01 02:27:09+00:00,3865345939,556736,9597,2066,1737,Iowa
8588671319214189572,Criticism of Biden's economic policy is rising.,2022-02-01 03:40:11+00:00,2617378987,453846,76,795,577,N/A
3230205208590350834,@JoeBiden Don't thank biden. Thank the working class heros who didn't take on debt to get a career. Thank the Americans worker who pays your debt for you. Thank capitalism.,2020-02-14 19:09:42+00:00,7371802317,960079,7430,2922,1239,N/A
5543196573730557882,Biden's recent announcement was well-received.,2024-03-28 10:50:36+00:00,5718171247,920010,4933,1327,619,N/A
3032160099513714188,@TeamTrump It's not president trump. He's not president anymore. It's convicted felon trump,2022-11-04 21:18:39+00:00,9389760758,562368,6183,78,1906,N/A
8586890701104506059,@nayibbukele Dude you love trump which is antisemitism and pro-nazi and white nationalist,2023-12-27 11:13:10+00:00,3833211448,984988,56,887,302,N/A
2018342333025347749,the spouses thing is great ! it's ridiculous to say that criticizing other things biden's done is an opp though,2020-10-16 14:28:43+00:00,4526871623,154729,7298,1047,1295,Minnesota
9520515136126344416,@BidensWins @POTUS biden is with the elite while @realDonaldTrump is in the hood. That's the election right there.,2020-08-23 15:57:59+00:00,6200046109,862603,9822,3808,756,Louisiana
7378994327955694439,@StephenM Preemptive cope for when biden looks coherent and trump is unhinged,2021-01-16 22:52:25+00:00,3014626968,953520,7460,478,115,N/A
4579998939941429074,Biden's healthcare actions are commendable.,2021-12-20 22:52:10+00:00,5751050747,310447,5286,4362,1046,N/A
1456599658450605515,Biden's actions on climate crisis are praised.,2021-02-17 21:34:32+00:00,4866461822,512617,6469,869,1132,Hawaii
8589783901717560997,"I will say it till the end of time, style will ALWAYS trump realism in video games https://t.co/sVtnG2PV65",2022-11-30 06:31:53+00:00,9508235754,68591,8439,4554,1857,Arkansas
2962425892168190381,"@ErrLJust @Dieselmann99 @trump_nasty @SerenaJB3 @inkblotistan Yeah, imagine. 🙄",2024-05-11 02:58:01+00:00,5520368762,850391,9938,1837,1338,Maine
1816562887395577705,@xynroom @BBCdjjfguj @centerviewnews @jaesofamous Hate to break it to you but clearly you do otherwise you wouldn’t feel the need to respond. Yeah i totally recall biden making “Chinese emancipation day” a holiday. June 19 is for all slaves regardless of race.,2021-03-19 09:17:34+00:00,8268056017,298176,9701,2311,1251,N/A
